prob_A,prob_D,prob_H,match_id
0.046162609238897576,0.3973839865204271,0.5564534042406752,1
0.22181642027941445,0.3135407619592837,0.4646428177613018,2
0.11109218312643872,0.3206331086434423,0.568274708230119,3
0.07041911671383408,0.49813261035884804,0.43144827292731786,4
0.6172976885737078,0.2300623250439894,0.15263998638230275,5
0.04856936167089972,0.22102795757961452,0.7304026807494858,6
0.1746208647273199,0.39054084870761435,0.4348382865650657,7
0.45210098206933136,0.15193666030719277,0.3959623576234759,8
0.006400613666678033,0.3680577647383842,0.6255416215949378,9
0.035047127176477774,0.3690025837948836,0.5959502890286387,10
0.22829578356723407,0.22725515459932358,0.5444490618334424,11
0.05324177781367545,0.3574069332359777,0.5893512889503468,12
0.0017062693959361992,0.1460818429219854,0.8522118876820785,13
0.017041440287299866,0.22167226101403567,0.7612862986986645,14
0.6397925446146893,0.174738512246215,0.18546894313909573,15
0.09216555417423883,0.11858542316456473,0.7892490226611966,16
0.01813754223179492,0.32600143746417926,0.6558610203040258,17
0.4611342127082798,0.34346095123324477,0.19540483605847536,18
0.018269937434253418,0.5225712603066393,0.4591588022591074,19
0.0459508138403869,0.24448113717401648,0.7095680489855967,20
0.006471028307149578,0.6209816021106637,0.3725473695821867,21
0.01631962524558763,0.3034264068347395,0.680253967919673,22
0.07888323268061091,0.16140900427913793,0.7597077630402512,23
0.4963089274910322,0.2763182272098221,0.22737284529914564,24
0.1081659088500548,0.29925321263501625,0.5925808785149289,25
0.12798170722605073,0.3583226247101463,0.5136956680638031,26
0.062088289915601766,0.12920350481072382,0.8087082052736745,27
0.0898886692043689,0.5146594105217663,0.39545192027386483,28
0.00389458979981293,0.2347810051445479,0.761324405055639,29
0.6604198330635515,0.14434095712321782,0.19523920981323067,30
0.10736222600057736,0.5696329557758668,0.32300481822355587,31
0.03648814660600907,0.3750092859818774,0.5885025674121136,32
0.06417345728252047,0.3822130319666693,0.5536135107508103,33
0.024840330595947622,0.315467607963999,0.6596920614400534,34
0.056964099387752445,0.531209009782548,0.41182689082969953,35
0.3845601999476323,0.1565044032900529,0.4589353967623149,36
0.018856407811940222,0.3720344991080692,0.6091090930799906,37
0.33051061591722414,0.18482859548903643,0.4846607885937394,38
0.002268786265279657,0.2263576291514811,0.7713735845832392,39
0.053689156866395804,0.243770723798086,0.7025401193355182,40
0.0012522816461184923,0.16996925324732234,0.8287784651065592,41
0.3747639293264735,0.2602488762608392,0.36498719441268734,42
0.01865003186445814,0.43865593846863543,0.5426940296669065,43
0.43685205570631913,0.34234581616869786,0.22080212812498307,44
0.004329458165948633,0.5716276951465882,0.4240428466874632,45
0.09361143458342329,0.31891208136289995,0.5874764840536768,46
0.005428219165012754,0.2807510301175165,0.7138207507174708,47
0.650098766477045,0.18441167304043513,0.1654895604825199,48
0.2840169262553003,0.34411088190993017,0.37187219183476955,49
0.432659985482691,0.1942593575398041,0.3730806569775049,50
0.21196192179803627,0.3600934604109816,0.42794461779098214,51
0.11128820202371367,0.08376225679277187,0.8049495411835145,52
0.8992122015575491,0.054871987494424804,0.0459158109480262,53
0.015874268681929465,0.2331573118689022,0.7509684194491684,54
0.286241623516489,0.3234670297698755,0.39029134671363547,55
0.35809530077289314,0.29791165750460324,0.3439930417225036,56
0.6897961839488972,0.22133269360260385,0.08887112244849894,57
0.7095030803541593,0.11901868526260531,0.17147823438323545,58
0.8171668096307478,0.039198423875523816,0.14363476649372842,59
0.302641349572372,0.2721570267641816,0.4252016236634465,60
0.8770847908622675,0.03741383329839148,0.08550137583934107,61
0.2107754050044645,0.40050724664882553,0.38871734834670996,62
0.8678261162072344,0.05712652382381704,0.07504735996894868,63
0.18080285547774572,0.1558616260398204,0.663335518482434,64
